txtb_year,textbox1,textbox4,txtb_value
"Rahoitus- ja vakuutuslaitoksille
(pl. rahalaitokset)","Keskikorko, %",2/2012,"1,89"
"Rahoitus- ja vakuutuslaitoksille
(pl. rahalaitokset)","Keskikorko, %",3/2012,"1,42"
"Rahoitus- ja vakuutuslaitoksille
(pl. rahalaitokset)","Keskikorko, %",4/2012,"1,38"
"Rahoitus- ja vakuutuslaitoksille
(pl. rahalaitokset)","Keskikorko, %",5/2012,"1,26"
"Rahoitus- ja vakuutuslaitoksille
(pl. rahalaitokset)","Keskikorko, %",6/2012,"1,15"
"Rahoitus- ja vakuutuslaitoksille
(pl. rahalaitokset)","Keskikorko, %",7/2012,"1,14"
"Rahoitus- ja vakuutuslaitoksille
(pl. rahalaitokset)","Keskikorko, %",8/2012,"1,04"
"Rahoitus- ja vakuutuslaitoksille
(pl. rahalaitokset)","Keskikorko, %",9/2012,"0,89"
"Rahoitus- ja vakuutuslaitoksille
(pl. rahalaitokset)","Keskikorko, %",10/2012,"0,81"
"Rahoitus- ja vakuutuslaitoksille
(pl. rahalaitokset)","Keskikorko, %",11/2012,"0,91"
"Rahoitus- ja vakuutuslaitoksille
(pl. rahalaitokset)","Keskikorko, %",12/2012,"0,82"
"Rahoitus- ja vakuutuslaitoksille
(pl. rahalaitokset)","Keskikorko, %",1/2013,"0,70"
"Rahoitus- ja vakuutuslaitoksille
(pl. rahalaitokset)","Keskikorko, %",2/2013,"0,65"
"Rahoitus- ja vakuutuslaitoksille
(pl. rahalaitokset)","Keskikorko, %",3/2013,"0,53"
"Rahoitus- ja vakuutuslaitoksille
(pl. rahalaitokset)","Keskikorko, %",4/2013,"0,51"
"Rahoitus- ja vakuutuslaitoksille
(pl. rahalaitokset)","Keskikorko, %",5/2013,"0,51"
"Rahoitus- ja vakuutuslaitoksille
(pl. rahalaitokset)","Keskikorko, %",6/2013,"0,45"
"Rahoitus- ja vakuutuslaitoksille
(pl. rahalaitokset)","Keskikorko, %",7/2013,"0,42"
"Rahoitus- ja vakuutuslaitoksille
(pl. rahalaitokset)","Keskikorko, %",8/2013,"0,45"
"Rahoitus- ja vakuutuslaitoksille
(pl. rahalaitokset)","Keskikorko, %",9/2013,"0,48"
"Rahoitus- ja vakuutuslaitoksille
(pl. rahalaitokset)","Keskikorko, %",10/2013,"0,46"
"Rahoitus- ja vakuutuslaitoksille
(pl. rahalaitokset)","Keskikorko, %",11/2013,"0,48"
"Rahoitus- ja vakuutuslaitoksille
(pl. rahalaitokset)","Keskikorko, %",12/2013,"0,60"
"Rahoitus- ja vakuutuslaitoksille
(pl. rahalaitokset)","Keskikorko, %",1/2014,"0,63"
"Rahoitus- ja vakuutuslaitoksille
(pl. rahalaitokset)","Keskikorko, %",2/2014,"0,66"
"Rahoitus- ja vakuutuslaitoksille
(pl. rahalaitokset)","Keskikorko, %",3/2014,"0,65"
"Rahoitus- ja vakuutuslaitoksille
(pl. rahalaitokset)","Keskikorko, %",4/2014,"0,71"
"Rahoitus- ja vakuutuslaitoksille
(pl. rahalaitokset)","Keskikorko, %",5/2014,"0,70"
"Rahoitus- ja vakuutuslaitoksille
(pl. rahalaitokset)","Keskikorko, %",6/2014,"0,61"
"Rahoitus- ja vakuutuslaitoksille
(pl. rahalaitokset)","Keskikorko, %",7/2014,"0,71"
"Rahoitus- ja vakuutuslaitoksille
(pl. rahalaitokset)","Keskikorko, %",8/2014,"0,63"
"Rahoitus- ja vakuutuslaitoksille
(pl. rahalaitokset)","Keskikorko, %",9/2014,"0,53"
"Rahoitus- ja vakuutuslaitoksille
(pl. rahalaitokset)","Keskikorko, %",10/2014,"0,54"
"Rahoitus- ja vakuutuslaitoksille
(pl. rahalaitokset)","Keskikorko, %",11/2014,"0,54"
"Rahoitus- ja vakuutuslaitoksille
(pl. rahalaitokset)","Keskikorko, %",12/2014,"0,60"
"Rahoitus- ja vakuutuslaitoksille
(pl. rahalaitokset)","Keskikorko, %",1/2015,"0,43"
"Rahoitus- ja vakuutuslaitoksille
(pl. rahalaitokset)","Keskikorko, %",2/2015,"0,47"
"Rahoitus- ja vakuutuslaitoksille
(pl. rahalaitokset)","Keskikorko, %",3/2015,"0,45"
"Rahoitus- ja vakuutuslaitoksille
(pl. rahalaitokset)","Keskikorko, %",4/2015,"0,47"
"Rahoitus- ja vakuutuslaitoksille
(pl. rahalaitokset)","Keskikorko, %",5/2015,"0,44"
"Rahoitus- ja vakuutuslaitoksille
(pl. rahalaitokset)","Keskikorko, %",6/2015,"0,49"
"Rahoitus- ja vakuutuslaitoksille
(pl. rahalaitokset)","Keskikorko, %",7/2015,"0,57"
"Rahoitus- ja vakuutuslaitoksille
(pl. rahalaitokset)","Keskikorko, %",8/2015,"0,57"
"Rahoitus- ja vakuutuslaitoksille
(pl. rahalaitokset)","Keskikorko, %",9/2015,"0,51"
"Rahoitus- ja vakuutuslaitoksille
(pl. rahalaitokset)","Keskikorko, %",10/2015,"0,47"
"Rahoitus- ja vakuutuslaitoksille
(pl. rahalaitokset)","Keskikorko, %",11/2015,"0,50"
"Rahoitus- ja vakuutuslaitoksille
(pl. rahalaitokset)","Keskikorko, %",12/2015,"0,58"
"Rahoitus- ja vakuutuslaitoksille
(pl. rahalaitokset)","Keskikorko, %",1/2016,"0,42"
"Rahoitus- ja vakuutuslaitoksille
(pl. rahalaitokset)","Keskikorko, %",2/2016,"0,50"
"Rahoitus- ja vakuutuslaitoksille
(pl. rahalaitokset)","Keskikorko, %",3/2016,"0,36"
"Rahoitus- ja vakuutuslaitoksille
(pl. rahalaitokset)","Keskikorko, %",4/2016,"0,44"
"Rahoitus- ja vakuutuslaitoksille
(pl. rahalaitokset)","Keskikorko, %",5/2016,"0,45"
"Rahoitus- ja vakuutuslaitoksille
(pl. rahalaitokset)","Keskikorko, %",6/2016,"0,32"
"Rahoitus- ja vakuutuslaitoksille
(pl. rahalaitokset)","Keskikorko, %",7/2016,"0,46"
"Rahoitus- ja vakuutuslaitoksille
(pl. rahalaitokset)","Keskikorko, %",8/2016,"0,48"
"Rahoitus- ja vakuutuslaitoksille
(pl. rahalaitokset)","Keskikorko, %",9/2016,"0,49"
"Rahoitus- ja vakuutuslaitoksille
(pl. rahalaitokset)","Keskikorko, %",10/2016,"0,73"
"Rahoitus- ja vakuutuslaitoksille
(pl. rahalaitokset)","Keskikorko, %",11/2016,"0,67"
"Rahoitus- ja vakuutuslaitoksille
(pl. rahalaitokset)","Keskikorko, %",12/2016,"0,61"
"Rahoitus- ja vakuutuslaitoksille
(pl. rahalaitokset)","Keskikorko, %",1/2017,"1,10"
"Rahoitus- ja vakuutuslaitoksille
(pl. rahalaitokset)","Keskikorko, %",2/2017,"1,08"
"Rahoitus- ja vakuutuslaitoksille
(pl. rahalaitokset)","Keskikorko, %",3/2017,"1,09"
"Rahoitus- ja vakuutuslaitoksille
(pl. rahalaitokset)","Keskikorko, %",4/2017,"0,88"
"Rahoitus- ja vakuutuslaitoksille
(pl. rahalaitokset)","Keskikorko, %",5/2017,"0,83"
"Rahoitus- ja vakuutuslaitoksille
(pl. rahalaitokset)","Keskikorko, %",6/2017,"0,82"
"Rahoitus- ja vakuutuslaitoksille
(pl. rahalaitokset)","Keskikorko, %",7/2017,"0,80"
"Rahoitus- ja vakuutuslaitoksille
(pl. rahalaitokset)","Keskikorko, %",8/2017,"0,85"
"Rahoitus- ja vakuutuslaitoksille
(pl. rahalaitokset)","Keskikorko, %",9/2017,"0,89"
"Rahoitus- ja vakuutuslaitoksille
(pl. rahalaitokset)","Keskikorko, %",10/2017,"0,94"
"Rahoitus- ja vakuutuslaitoksille
(pl. rahalaitokset)","Keskikorko, %",11/2017,"0,94"
"Rahoitus- ja vakuutuslaitoksille
(pl. rahalaitokset)","Keskikorko, %",12/2017,"0,96"
"Rahoitus- ja vakuutuslaitoksille
(pl. rahalaitokset)","Keskikorko, %",1/2018,"0,91"
"Rahoitus- ja vakuutuslaitoksille
(pl. rahalaitokset)","Keskikorko, %",2/2018,"0,89"
"Rahoitus- ja vakuutuslaitoksille
(pl. rahalaitokset)","Keskikorko, %",3/2018,"0,88"
"Rahoitus- ja vakuutuslaitoksille
(pl. rahalaitokset)","Keskikorko, %",4/2018,"0,85"
"Rahoitus- ja vakuutuslaitoksille
(pl. rahalaitokset)","Keskikorko, %",5/2018,"0,75"
"Rahoitus- ja vakuutuslaitoksille
(pl. rahalaitokset)","Keskikorko, %",6/2018,"0,88"
"Rahoitus- ja vakuutuslaitoksille
(pl. rahalaitokset)","Keskikorko, %",7/2018,"0,84"
"Rahoitus- ja vakuutuslaitoksille
(pl. rahalaitokset)","Keskikorko, %",8/2018,"0,84"
"Rahoitus- ja vakuutuslaitoksille
(pl. rahalaitokset)","Keskikorko, %",9/2018,"0,85"
"Rahoitus- ja vakuutuslaitoksille
(pl. rahalaitokset)","Keskikorko, %",10/2018,"1,03"
"Rahoitus- ja vakuutuslaitoksille
(pl. rahalaitokset)","Keskikorko, %",11/2018,"1,03"
"Rahoitus- ja vakuutuslaitoksille
(pl. rahalaitokset)","Keskikorko, %",12/2018,"1,02"
"Rahoitus- ja vakuutuslaitoksille
(pl. rahalaitokset)","Keskikorko, %",1/2019,"0,97"
"Rahoitus- ja vakuutuslaitoksille
(pl. rahalaitokset)","Keskikorko, %",2/2019,"0,98"
"Rahoitus- ja vakuutuslaitoksille
(pl. rahalaitokset)","Keskikorko, %",3/2019,"1,03"
"Rahoitus- ja vakuutuslaitoksille
(pl. rahalaitokset)","Keskikorko, %",4/2019,"1,01"
"Rahoitus- ja vakuutuslaitoksille
(pl. rahalaitokset)","Keskikorko, %",5/2019,"1,01"
"Rahoitus- ja vakuutuslaitoksille
(pl. rahalaitokset)","Keskikorko, %",6/2019,"1,01"
"Rahoitus- ja vakuutuslaitoksille
(pl. rahalaitokset)","Keskikorko, %",7/2019,"1,00"
"Rahoitus- ja vakuutuslaitoksille
(pl. rahalaitokset)","Keskikorko, %",8/2019,"0,99"
"Rahoitus- ja vakuutuslaitoksille
(pl. rahalaitokset)","Keskikorko, %",9/2019,"0,97"
"Rahoitus- ja vakuutuslaitoksille
(pl. rahalaitokset)","Keskikorko, %",10/2019,"0,94"
"Rahoitus- ja vakuutuslaitoksille
(pl. rahalaitokset)","Keskikorko, %",11/2019,"0,93"
"Rahoitus- ja vakuutuslaitoksille
(pl. rahalaitokset)","Keskikorko, %",12/2019,"0,95"
"Rahoitus- ja vakuutuslaitoksille
(pl. rahalaitokset)","Keskikorko, %",1/2020,"0,94"
"Rahoitus- ja vakuutuslaitoksille
(pl. rahalaitokset)","Keskikorko, %",2/2020,"0,92"
"Rahoitus- ja vakuutuslaitoksille
(pl. rahalaitokset)","Keskikorko, %",3/2020,"0,84"
"Rahoitus- ja vakuutuslaitoksille
(pl. rahalaitokset)","Keskikorko, %",4/2020,"0,87"
"Rahoitus- ja vakuutuslaitoksille
(pl. rahalaitokset)","Keskikorko, %",5/2020,"0,93"
"Rahoitus- ja vakuutuslaitoksille
(pl. rahalaitokset)","Keskikorko, %",6/2020,"0,94"
"Rahoitus- ja vakuutuslaitoksille
(pl. rahalaitokset)","Keskikorko, %",7/2020,"0,94"
"Rahoitus- ja vakuutuslaitoksille
(pl. rahalaitokset)","Keskikorko, %",8/2020,"0,93"
"Rahoitus- ja vakuutuslaitoksille
(pl. rahalaitokset)","Keskikorko, %",9/2020,"0,95"
"Rahoitus- ja vakuutuslaitoksille
(pl. rahalaitokset)","Keskikorko, %",10/2020,"0,92"
"Rahoitus- ja vakuutuslaitoksille
(pl. rahalaitokset)","Keskikorko, %",11/2020,"0,94"
"Rahoitus- ja vakuutuslaitoksille
(pl. rahalaitokset)","Keskikorko, %",12/2020,"0,80"
"Rahoitus- ja vakuutuslaitoksille
(pl. rahalaitokset)","Keskikorko, %",1/2021,"0,80"
"Rahoitus- ja vakuutuslaitoksille
(pl. rahalaitokset)","Keskikorko, %",2/2021,"0,80"
"Rahoitus- ja vakuutuslaitoksille
(pl. rahalaitokset)","Keskikorko, %",3/2021,"0,88"
"Rahoitus- ja vakuutuslaitoksille
(pl. rahalaitokset)","Keskikorko, %",4/2021,"0,88"
"Rahoitus- ja vakuutuslaitoksille
(pl. rahalaitokset)","Keskikorko, %",5/2021,"0,81"
"Rahoitus- ja vakuutuslaitoksille
(pl. rahalaitokset)","Keskikorko, %",6/2021,"0,85"
"Rahoitus- ja vakuutuslaitoksille
(pl. rahalaitokset)","Keskikorko, %",7/2021,"0,87"
"Rahoitus- ja vakuutuslaitoksille
(pl. rahalaitokset)","Keskikorko, %",8/2021,"0,87"
"Rahoitus- ja vakuutuslaitoksille
(pl. rahalaitokset)","Keskikorko, %",9/2021,"0,86"
"Rahoitus- ja vakuutuslaitoksille
(pl. rahalaitokset)","Keskikorko, %",10/2021,"1,00"
"Rahoitus- ja vakuutuslaitoksille
(pl. rahalaitokset)","Keskikorko, %",11/2021,"0,99"
"Rahoitus- ja vakuutuslaitoksille
(pl. rahalaitokset)","Keskikorko, %",12/2021,"0,92"
"Rahoitus- ja vakuutuslaitoksille
(pl. rahalaitokset)","Keskikorko, %",1/2022,"0,91"
"Rahoitus- ja vakuutuslaitoksille
(pl. rahalaitokset)","Keskikorko, %",2/2022,"0,90"
"Rahoitus- ja vakuutuslaitoksille
(pl. rahalaitokset)","Keskikorko, %",3/2022,"0,88"
"Rahoitus- ja vakuutuslaitoksille
(pl. rahalaitokset)","Keskikorko, %",4/2022,"0,88"
"Rahoitus- ja vakuutuslaitoksille
(pl. rahalaitokset)","Keskikorko, %",5/2022,"0,92"
"Rahoitus- ja vakuutuslaitoksille
(pl. rahalaitokset)","Keskikorko, %",6/2022,"0,80"
"Rahoitus- ja vakuutuslaitoksille
(pl. rahalaitokset)","Keskikorko, %",7/2022,"0,87"
"Rahoitus- ja vakuutuslaitoksille
(pl. rahalaitokset)","Keskikorko, %",8/2022,"0,94"
"Rahoitus- ja vakuutuslaitoksille
(pl. rahalaitokset)","Keskikorko, %",9/2022,"1,32"
"Rahoitus- ja vakuutuslaitoksille
(pl. rahalaitokset)","Keskikorko, %",10/2022,"1,41"
"Rahoitus- ja vakuutuslaitoksille
(pl. rahalaitokset)","Keskikorko, %",11/2022,"1,42"
"Rahoitus- ja vakuutuslaitoksille
(pl. rahalaitokset)","Keskikorko, %",12/2022,"1,89"
"Rahoitus- ja vakuutuslaitoksille
(pl. rahalaitokset)","Keskikorko, %",1/2023,"1,96"
"Rahoitus- ja vakuutuslaitoksille
(pl. rahalaitokset)","Keskikorko, %",2/2023,"2,10"
"Rahoitus- ja vakuutuslaitoksille
(pl. rahalaitokset)","Keskikorko, %",3/2023,"2,39"
"Rahoitus- ja vakuutuslaitoksille
(pl. rahalaitokset)","Keskikorko, %",4/2023,"2,44"
"Rahoitus- ja vakuutuslaitoksille
(pl. rahalaitokset)","Keskikorko, %",5/2023,"2,53"
"Rahoitus- ja vakuutuslaitoksille
(pl. rahalaitokset)","Keskikorko, %",6/2023,"2,95"
"Rahoitus- ja vakuutuslaitoksille
(pl. rahalaitokset)","Keskikorko, %",7/2023,"3,00"
"Rahoitus- ja vakuutuslaitoksille
(pl. rahalaitokset)","Keskikorko, %",8/2023,"3,11"
"Rahoitus- ja vakuutuslaitoksille
(pl. rahalaitokset)","Keskikorko, %",9/2023,"3,17"
"Rahoitus- ja vakuutuslaitoksille
(pl. rahalaitokset)","Keskikorko, %",10/2023,"3,29"
"Rahoitus- ja vakuutuslaitoksille
(pl. rahalaitokset)","Keskikorko, %",11/2023,"3,35"
"Rahoitus- ja vakuutuslaitoksille
(pl. rahalaitokset)","Keskikorko, %",12/2023,"3,30"
"Rahoitus- ja vakuutuslaitoksille
(pl. rahalaitokset)","Keskikorko, %",1/2024,"3,58"
"Rahoitus- ja vakuutuslaitoksille
(pl. rahalaitokset)","Keskikorko, %",2/2024,"3,55"
"Rahoitus- ja vakuutuslaitoksille
(pl. rahalaitokset)","Keskikorko, %",3/2024,"3,45"
"Rahoitus- ja vakuutuslaitoksille
(pl. rahalaitokset)","Keskikorko, %",4/2024,"3,27"
"Rahoitus- ja vakuutuslaitoksille
(pl. rahalaitokset)","Keskikorko, %",5/2024,"3,49"
"Rahoitus- ja vakuutuslaitoksille
(pl. rahalaitokset)","Keskikorko, %",6/2024,"3,51"
"Rahoitus- ja vakuutuslaitoksille
(pl. rahalaitokset)","Keskikorko, %",7/2024,"3,47"
Julkisyhteisöille,"12 kk:n muutos (1), %",1/2003,"17,2"
Julkisyhteisöille,"12 kk:n muutos (1), %",2/2003,"21,0"
Julkisyhteisöille,"12 kk:n muutos (1), %",3/2003,"6,3"
Julkisyhteisöille,"12 kk:n muutos (1), %",4/2003,"-4,0"
Julkisyhteisöille,"12 kk:n muutos (1), %",5/2003,"-6,5"
Julkisyhteisöille,"12 kk:n muutos (1), %",6/2003,"-1,8"
Julkisyhteisöille,"12 kk:n muutos (1), %",7/2003,"5,4"
Julkisyhteisöille,"12 kk:n muutos (1), %",8/2003,"10,0"
Julkisyhteisöille,"12 kk:n muutos (1), %",9/2003,"4,4"
Julkisyhteisöille,"12 kk:n muutos (1), %",10/2003,"7,0"
Julkisyhteisöille,"12 kk:n muutos (1), %",11/2003,"4,7"
Julkisyhteisöille,"12 kk:n muutos (1), %",12/2003,"48,9"
Julkisyhteisöille,"12 kk:n muutos (1), %",1/2004,"13,0"
Julkisyhteisöille,"12 kk:n muutos (1), %",2/2004,"12,0"
Julkisyhteisöille,"12 kk:n muutos (1), %",3/2004,"12,6"
Julkisyhteisöille,"12 kk:n muutos (1), %",4/2004,"15,7"
Julkisyhteisöille,"12 kk:n muutos (1), %",5/2004,"16,1"
Julkisyhteisöille,"12 kk:n muutos (1), %",6/2004,"17,4"
Julkisyhteisöille,"12 kk:n muutos (1), %",7/2004,"17,9"
Julkisyhteisöille,"12 kk:n muutos (1), %",8/2004,"19,1"
Julkisyhteisöille,"12 kk:n muutos (1), %",9/2004,"19,6"
Julkisyhteisöille,"12 kk:n muutos (1), %",10/2004,"19,4"
Julkisyhteisöille,"12 kk:n muutos (1), %",11/2004,"19,3"
Julkisyhteisöille,"12 kk:n muutos (1), %",12/2004,"-5,8"
Julkisyhteisöille,"12 kk:n muutos (1), %",1/2005,"7,6"
Julkisyhteisöille,"12 kk:n muutos (1), %",2/2005,"21,0"
Julkisyhteisöille,"12 kk:n muutos (1), %",3/2005,"20,3"
Julkisyhteisöille,"12 kk:n muutos (1), %",4/2005,"22,5"
Julkisyhteisöille,"12 kk:n muutos (1), %",5/2005,"19,9"
Julkisyhteisöille,"12 kk:n muutos (1), %",6/2005,"20,2"
Julkisyhteisöille,"12 kk:n muutos (1), %",7/2005,"18,6"
Julkisyhteisöille,"12 kk:n muutos (1), %",8/2005,"17,7"
Julkisyhteisöille,"12 kk:n muutos (1), %",9/2005,"18,6"
Julkisyhteisöille,"12 kk:n muutos (1), %",10/2005,"17,7"
Julkisyhteisöille,"12 kk:n muutos (1), %",11/2005,"16,9"
Julkisyhteisöille,"12 kk:n muutos (1), %",12/2005,"10,9"
Julkisyhteisöille,"12 kk:n muutos (1), %",1/2006,"16,5"
Julkisyhteisöille,"12 kk:n muutos (1), %",2/2006,"16,3"
Julkisyhteisöille,"12 kk:n muutos (1), %",3/2006,"17,0"
Julkisyhteisöille,"12 kk:n muutos (1), %",4/2006,"13,5"
Julkisyhteisöille,"12 kk:n muutos (1), %",5/2006,"15,9"
Julkisyhteisöille,"12 kk:n muutos (1), %",6/2006,"13,6"
Julkisyhteisöille,"12 kk:n muutos (1), %",7/2006,"13,5"
Julkisyhteisöille,"12 kk:n muutos (1), %",8/2006,"12,7"
Julkisyhteisöille,"12 kk:n muutos (1), %",9/2006,"11,3"
Julkisyhteisöille,"12 kk:n muutos (1), %",10/2006,"9,3"
Julkisyhteisöille,"12 kk:n muutos (1), %",11/2006,"8,9"
Julkisyhteisöille,"12 kk:n muutos (1), %",12/2006,"11,4"
Julkisyhteisöille,"12 kk:n muutos (1), %",1/2007,"10,7"
Julkisyhteisöille,"12 kk:n muutos (1), %",2/2007,"11,1"
Julkisyhteisöille,"12 kk:n muutos (1), %",3/2007,"10,6"
Julkisyhteisöille,"12 kk:n muutos (1), %",4/2007,"10,8"
Julkisyhteisöille,"12 kk:n muutos (1), %",5/2007,"10,2"
Julkisyhteisöille,"12 kk:n muutos (1), %",6/2007,"10,2"
Julkisyhteisöille,"12 kk:n muutos (1), %",7/2007,"9,4"
Julkisyhteisöille,"12 kk:n muutos (1), %",8/2007,"9,7"
Julkisyhteisöille,"12 kk:n muutos (1), %",9/2007,"9,7"
Julkisyhteisöille,"12 kk:n muutos (1), %",10/2007,"9,8"
Julkisyhteisöille,"12 kk:n muutos (1), %",11/2007,"9,5"
Julkisyhteisöille,"12 kk:n muutos (1), %",12/2007,"7,2"
Julkisyhteisöille,"12 kk:n muutos (1), %",1/2008,"7,1"
Julkisyhteisöille,"12 kk:n muutos (1), %",2/2008,"5,9"
Julkisyhteisöille,"12 kk:n muutos (1), %",3/2008,"5,9"
Julkisyhteisöille,"12 kk:n muutos (1), %",4/2008,"4,8"
Julkisyhteisöille,"12 kk:n muutos (1), %",5/2008,"4,3"
Julkisyhteisöille,"12 kk:n muutos (1), %",6/2008,"4,3"
Julkisyhteisöille,"12 kk:n muutos (1), %",7/2008,"4,3"
Julkisyhteisöille,"12 kk:n muutos (1), %",8/2008,"4,1"
Julkisyhteisöille,"12 kk:n muutos (1), %",9/2008,"4,2"
Julkisyhteisöille,"12 kk:n muutos (1), %",10/2008,"4,4"
Julkisyhteisöille,"12 kk:n muutos (1), %",11/2008,"4,9"
Julkisyhteisöille,"12 kk:n muutos (1), %",12/2008,"7,0"
Julkisyhteisöille,"12 kk:n muutos (1), %",1/2009,"10,4"
Julkisyhteisöille,"12 kk:n muutos (1), %",2/2009,"6,9"
Julkisyhteisöille,"12 kk:n muutos (1), %",3/2009,"6,5"
Julkisyhteisöille,"12 kk:n muutos (1), %",4/2009,"6,3"
Julkisyhteisöille,"12 kk:n muutos (1), %",5/2009,"8,0"
Julkisyhteisöille,"12 kk:n muutos (1), %",6/2009,"10,3"
Julkisyhteisöille,"12 kk:n muutos (1), %",7/2009,"11,9"
Julkisyhteisöille,"12 kk:n muutos (1), %",8/2009,"12,1"
Julkisyhteisöille,"12 kk:n muutos (1), %",9/2009,"12,3"
Julkisyhteisöille,"12 kk:n muutos (1), %",10/2009,"12,5"
Julkisyhteisöille,"12 kk:n muutos (1), %",11/2009,"13,1"
Julkisyhteisöille,"12 kk:n muutos (1), %",12/2009,"9,8"
Julkisyhteisöille,"12 kk:n muutos (1), %",1/2010,"6,1"
Julkisyhteisöille,"12 kk:n muutos (1), %",2/2010,"13,6"
Julkisyhteisöille,"12 kk:n muutos (1), %",3/2010,"14,4"
Julkisyhteisöille,"12 kk:n muutos (1), %",4/2010,"14,9"
Julkisyhteisöille,"12 kk:n muutos (1), %",5/2010,"17,8"
Julkisyhteisöille,"12 kk:n muutos (1), %",6/2010,"15,1"
Julkisyhteisöille,"12 kk:n muutos (1), %",7/2010,"16,8"
Julkisyhteisöille,"12 kk:n muutos (1), %",8/2010,"19,8"
Julkisyhteisöille,"12 kk:n muutos (1), %",9/2010,"19,6"
Julkisyhteisöille,"12 kk:n muutos (1), %",10/2010,"17,6"
Julkisyhteisöille,"12 kk:n muutos (1), %",11/2010,"19,4"
Julkisyhteisöille,"12 kk:n muutos (1), %",12/2010,"27,7"
Julkisyhteisöille,"12 kk:n muutos (1), %",1/2011,"19,8"
Julkisyhteisöille,"12 kk:n muutos (1), %",2/2011,"16,6"
Julkisyhteisöille,"12 kk:n muutos (1), %",3/2011,"16,0"
Julkisyhteisöille,"12 kk:n muutos (1), %",4/2011,"14,3"
Julkisyhteisöille,"12 kk:n muutos (1), %",5/2011,"9,8"
Julkisyhteisöille,"12 kk:n muutos (1), %",6/2011,"12,4"
Julkisyhteisöille,"12 kk:n muutos (1), %",7/2011,"10,2"
Julkisyhteisöille,"12 kk:n muutos (1), %",8/2011,"7,0"
Julkisyhteisöille,"12 kk:n muutos (1), %",9/2011,"7,4"
Julkisyhteisöille,"12 kk:n muutos (1), %",10/2011,"11,8"
Julkisyhteisöille,"12 kk:n muutos (1), %",11/2011,"7,8"
Julkisyhteisöille,"12 kk:n muutos (1), %",12/2011,"2,9"
Julkisyhteisöille,"12 kk:n muutos (1), %",1/2012,"10,5"
Julkisyhteisöille,"12 kk:n muutos (1), %",2/2012,"9,1"
Julkisyhteisöille,"12 kk:n muutos (1), %",3/2012,"10,4"
Julkisyhteisöille,"12 kk:n muutos (1), %",4/2012,"12,5"
Julkisyhteisöille,"12 kk:n muutos (1), %",5/2012,"13,2"
Julkisyhteisöille,"12 kk:n muutos (1), %",6/2012,"12,3"
Julkisyhteisöille,"12 kk:n muutos (1), %",7/2012,"12,3"
Julkisyhteisöille,"12 kk:n muutos (1), %",8/2012,"12,0"
Julkisyhteisöille,"12 kk:n muutos (1), %",9/2012,"12,0"
Julkisyhteisöille,"12 kk:n muutos (1), %",10/2012,"9,3"
Julkisyhteisöille,"12 kk:n muutos (1), %",11/2012,"13,6"
Julkisyhteisöille,"12 kk:n muutos (1), %",12/2012,"12,6"
Julkisyhteisöille,"12 kk:n muutos (1), %",1/2013,"13,4"
Julkisyhteisöille,"12 kk:n muutos (1), %",2/2013,"14,0"
Julkisyhteisöille,"12 kk:n muutos (1), %",3/2013,"13,5"
Julkisyhteisöille,"12 kk:n muutos (1), %",4/2013,"13,4"
Julkisyhteisöille,"12 kk:n muutos (1), %",5/2013,"14,8"
Julkisyhteisöille,"12 kk:n muutos (1), %",6/2013,"13,4"
Julkisyhteisöille,"12 kk:n muutos (1), %",7/2013,"12,7"
Julkisyhteisöille,"12 kk:n muutos (1), %",8/2013,"13,9"
Julkisyhteisöille,"12 kk:n muutos (1), %",9/2013,"13,1"
Julkisyhteisöille,"12 kk:n muutos (1), %",10/2013,"14,6"
Julkisyhteisöille,"12 kk:n muutos (1), %",11/2013,"9,7"
Julkisyhteisöille,"12 kk:n muutos (1), %",12/2013,"10,9"
Julkisyhteisöille,"12 kk:n muutos (1), %",1/2014,"10,4"
Julkisyhteisöille,"12 kk:n muutos (1), %",2/2014,"9,7"
Julkisyhteisöille,"12 kk:n muutos (1), %",3/2014,"8,6"
Julkisyhteisöille,"12 kk:n muutos (1), %",4/2014,"9,0"
Julkisyhteisöille,"12 kk:n muutos (1), %",5/2014,"8,2"
Julkisyhteisöille,"12 kk:n muutos (1), %",6/2014,"8,3"
Julkisyhteisöille,"12 kk:n muutos (1), %",7/2014,"7,6"
Julkisyhteisöille,"12 kk:n muutos (1), %",8/2014,"6,9"
Julkisyhteisöille,"12 kk:n muutos (1), %",9/2014,"6,4"
Julkisyhteisöille,"12 kk:n muutos (1), %",10/2014,"5,5"
Julkisyhteisöille,"12 kk:n muutos (1), %",11/2014,"12,9"
Julkisyhteisöille,"12 kk:n muutos (1), %",12/2014,"12,7"
Julkisyhteisöille,"12 kk:n muutos (1), %",1/2015,"11,2"
Julkisyhteisöille,"12 kk:n muutos (1), %",2/2015,"11,6"
Julkisyhteisöille,"12 kk:n muutos (1), %",3/2015,"12,0"
Julkisyhteisöille,"12 kk:n muutos (1), %",4/2015,"11,3"
Julkisyhteisöille,"12 kk:n muutos (1), %",5/2015,"9,2"
Julkisyhteisöille,"12 kk:n muutos (1), %",6/2015,"8,7"
Julkisyhteisöille,"12 kk:n muutos (1), %",7/2015,"9,1"
Julkisyhteisöille,"12 kk:n muutos (1), %",8/2015,"10,7"
Julkisyhteisöille,"12 kk:n muutos (1), %",9/2015,"10,6"
Julkisyhteisöille,"12 kk:n muutos (1), %",10/2015,"10,6"
